LAMMPS data file via write_data, version 22 Jul 2025, timestep = 380007, units = metal

11121 atoms
2 atom types
2824 bonds
1 bond types

-127.13010600195646 127.13010600195646 xlo xhi
-127.13010600195646 127.13010600195646 ylo yhi
-127.13010600195646 127.13010600195646 zlo zhi

Masses

1 63.546
2 14.007

Bond Coeffs # harmonic

1 71.594 1.0977

Atoms # full

10904 2716 2 0 -71.26023092765678 -45.3507374274716 -116.82788037882874 -1 3 4
10905 2716 2 0 -71.39322747549112 -45.23474655919706 -115.77114151067865 -1 3 4
10411 2469 2 0 -60.82664778252855 -33.85933361341577 -117.16093030028078 -5 -1 -3
7900 1214 2 0 -106.2365592547333 -29.803234199961466 -112.5493013854131 1 1 1
7901 1214 2 0 -106.09707380372569 -29.68806655460837 -111.4930814554374 1 1 1
10410 2469 2 0 -60.824342220191284 -32.78547974567708 -117.30056324669086 -5 -1 -3
10120 2324 2 0 -64.47604120660297 -32.7282119368259 -114.81985704597881 -3 1 0
10121 2324 2 0 -63.44573195498824 -32.3976407505903 -114.62907024635996 -3 1 0
6026 277 2 0 -53.68189054900924 -30.074781234273615 -111.76941024347406 2 -4 3
6027 277 2 0 -53.280385425887204 -30.9443570644965 -112.30783846570081 2 -4 3
8171 1349 2 0 -47.67129153057468 -29.473859970391032 -111.30447720557969 -1 1 5
8170 1349 2 0 -48.75373220202546 -29.51522322960045 -111.11704089005397 -1 1 5
9216 1872 2 0 -38.70623329132479 -32.95522756591535 -113.12298406050405 -2 2 0
9217 1872 2 0 -38.14686368815397 -32.03118333177096 -112.92026733357045 -2 2 0
10641 2584 2 0 -25.016008746798633 -32.83720863643211 -111.16225676591309 0 -1 1
10640 2584 2 0 -25.785549374237902 -32.11580835763999 -110.87868215450587 0 -1 1
9463 1995 2 0 -92.32745766055601 -10.438204860692139 -114.16373584098868 4 -1 1
7866 1197 2 0 -100.0994692865329 -13.375835178527467 -111.71262929031896 2 -2 1
7867 1197 2 0 -99.18751252711016 -13.711604550012368 -111.16627947058895 2 -2 1
9462 1995 2 0 -91.62178515801453 -10.432308984160215 -113.33140581334304 4 -1 1
8684 1606 2 0 -77.48184105027815 -15.645419350212606 -112.95745262678913 2 0 0
8685 1606 2 0 -77.99359729178093 -14.91441926650532 -112.30067164137822 2 0 0
8109 1318 2 0 -4.113573308973173 -9.270223999483107 -113.13866739028796 0 0 0
8108 1318 2 0 -3.977209005587625 -8.360093774080994 -112.53586135339472 0 0 0
7630 1079 2 0 -56.71560576322565 0.11959466449410172 -112.23282687181855 1 -2 -4
8982 1755 2 0 -6.290636974227681 -4.910587261945622 -113.85025313798853 0 1 -1
8983 1755 2 0 -5.584120393615393 -5.587993738139929 -114.35745955232859 0 1 -1
5958 243 2 0 -80.10471023455497 4.193438060705617 -117.85672314327931 1 -1 -1
7631 1079 2 0 -57.57267522681636 0.6605519943549325 -112.66373821166802 1 -2 -4
8981 1754 2 0 -49.93492863157901 5.408140480717535 -113.51622210660145 2 -2 4
8980 1754 2 0 -50.49264638775735 4.465321084249965 -113.56098375005573 2 -2 4
9019 1773 2 0 -25.78206337648473 7.418222920426771 -109.92767069618739 -5 -1 -1
9018 1773 2 0 -26.848158776740277 7.477436090387428 -109.68592710354582 -5 -1 -1
5757 142 2 0 -14.468340917318173 1.7290079265429625 -115.72187996677901 0 2 1
5756 142 2 0 -14.227817153094009 1.1912557151766379 -114.8235654743738 0 2 1
10593 2560 2 0 -9.122488012825897 5.634534700116163 -117.48366629562688 0 0 1
9352 1940 2 0 -57.394209826427655 -126.46136598292355 -103.57730501093205 1 3 4
9149 1838 2 0 -11.437173825643086 -108.1642906999113 -105.26694026899649 2 2 -2
9148 1838 2 0 -10.467862516062624 -107.84588792914457 -104.89778001045956 2 2 -2
7850 1189 2 0 -24.141220469082214 -93.38032270084307 -103.47557622518914 -3 3 2
7118 823 2 0 -20.46578767952505 -96.95744704940732 -102.93271537401597 -1 2 -1
7119 823 2 0 -20.329764930924583 -96.8872219593622 -101.86460551710985 -1 2 -1
7014 771 2 0 -34.51520391555792 -86.73859579802152 -105.98646089105479 0 -1 1
7015 771 2 0 -34.046576236986 -86.4305352058881 -105.04662992998641 0 -1 1
7851 1189 2 0 -23.54471681317348 -92.52668780475261 -103.84569484801938 -3 3 2
8677 1602 2 0 -12.9700306611294 -87.61109347324953 -107.83568576033247 0 0 -3
8676 1602 2 0 -12.60772331871705 -87.97839717050898 -106.86330339686671 0 0 -3
6056 292 2 0 -69.73322726691727 -80.82342397907757 -104.60430969506639 0 2 -2
6057 292 2 0 -68.74555363340497 -80.37289515562935 -104.6661720617794 0 2 -2
6262 395 2 0 -11.162027046676087 -81.92640421450088 -105.24578985403241 2 -1 -2
6263 395 2 0 -11.891270549757621 -81.13904243245958 -105.00670348004547 2 -1 -2
7374 951 2 0 -3.0216693944137347 -79.72136044037475 -102.88770911730512 3 2 -2
7375 951 2 0 -3.0398893873729946 -79.61256404590989 -101.80413565539943 3 2 -2
6223 375 2 0 -20.72828133221971 -75.06783191821754 -104.71955195078475 0 1 -1
6222 375 2 0 -19.654141492207515 -75.04686091836024 -104.97640556655696 0 1 -1
6024 276 2 0 -126.38832258237372 -63.76396690567009 -106.58535096211683 1 4 1
6025 276 2 0 -125.76032975420996 -64.32375997365861 -107.29082781299137 1 4 1
6885 706 2 0 -73.33818665827333 -63.88022401666797 -102.63988227920717 0 0 1
6884 706 2 0 -73.68293210863337 -63.01866734633761 -102.05745250269517 0 0 1
8589 1558 2 0 -47.61537815664302 -28.242329286345466 -100.81641940861707 1 3 -1
9555 2041 2 0 -120.17699573333817 -22.329579803793536 -107.06620379377043 1 2 -2
9554 2041 2 0 -120.53326591533394 -21.453963823186896 -106.51403164305157 1 2 -2
8469 1498 2 0 -55.71150308246837 -7.512411111523988 -104.40697818344833 1 1 0
8468 1498 2 0 -56.41265169653725 -7.39162203384106 -103.58214723268328 1 1 0
7181 854 2 0 -25.61685431358748 -1.519523019151066 -103.78509685938211 2 2 2
7180 854 2 0 -25.91962654546191 -2.5918532771360105 -103.71239044886742 2 2 2
9174 1851 2 0 -112.6950608326529 7.208426422307625 -100.58903588176751 -5 0 2
8736 1632 2 0 -62.42528551075547 -116.37415417763498 -96.26605293060277 2 1 1
8737 1632 2 0 -61.77215442061262 -116.42077817647336 -97.16474082560353 2 1 1
10424 2476 2 0 -52.531083625229826 -113.9705490427739 -98.263699232296 2 -3 0
10425 2476 2 0 -52.625071801926396 -114.18874798789606 -99.32894057676258 2 -3 0
8337 1432 2 0 -28.678437914623885 -118.19846948151276 -94.15572192556913 0 -1 0
8336 1432 2 0 -27.70678363451998 -117.72617985088124 -94.31681326289942 0 -1 0
7749 1138 2 0 -104.22587760883813 -106.24374481747559 -92.60437234482512 1 1 -1
7748 1138 2 0 -103.29451314610867 -106.77096833087725 -92.36511094229593 1 1 -1
7546 1037 2 0 -80.26961098283047 -105.22936585579684 -95.24197602620741 2 1 2
